model,family,variant,iteration,macro_f1
resnet18,ResNet,finetuned,78,84.6882373970108
resnet18,ResNet,finetuned,79,83.17688531997361
resnet18,ResNet,finetuned,80,83.0741570894971
resnet18,ResNet,finetuned,81,81.48515010430167
resnet18,ResNet,finetuned,82,82.64677541464197
resnet18,ResNet,finetuned,83,83.90455901717378
resnet18,ResNet,finetuned,84,83.4801078600203
resnet18,ResNet,finetuned,85,83.0861605744106
resnet18,ResNet,finetuned,86,82.83876090818893
resnet18,ResNet,finetuned,87,83.6797152275279
resnet18,ResNet,finetuned,88,83.0426050474049
resnet18,ResNet,finetuned,89,82.51055901974118
resnet18,ResNet,finetuned,90,84.39893565326815
resnet18,ResNet,finetuned,91,80.54535538626493
resnet18,ResNet,finetuned,92,81.2347800621189
resnet18,ResNet,finetuned,93,82.99250600821921
resnet18,ResNet,finetuned,94,83.51193848015295
resnet18,ResNet,finetuned,95,83.27937631194611
resnet18,ResNet,finetuned,96,82.96113020497084
resnet18,ResNet,finetuned,97,84.52743454932157
resnet18,ResNet,finetuned,98,82.54049103513388
resnet18,ResNet,finetuned,99,86.15902220370533
resnet18,ResNet,finetuned,100,83.34131657437368
resnet34,ResNet,frozen,1,57.77177668482095
resnet34,ResNet,frozen,2,54.79039271580258
resnet34,ResNet,frozen,3,60.46355549861298
resnet34,ResNet,frozen,4,60.28278073751382
resnet34,ResNet,frozen,5,59.114288414439955
resnet34,ResNet,frozen,6,54.189855275125694
resnet34,ResNet,frozen,7,59.9368943741453
resnet34,ResNet,frozen,8,56.77599857403442
resnet34,ResNet,frozen,9,58.9505453151062
resnet34,ResNet,frozen,10,61.199069943598
resnet34,ResNet,frozen,11,57.248137533836015
resnet34,ResNet,frozen,12,58.834901489925294
resnet34,ResNet,frozen,13,57.463084436633785
resnet34,ResNet,frozen,14,58.46279137989866
resnet34,ResNet,frozen,15,58.5189038138904
resnet34,ResNet,frozen,16,60.56712208535977
resnet34,ResNet,frozen,17,56.389218778511626
resnet34,ResNet,frozen,18,54.21785259495696
resnet34,ResNet,frozen,19,59.57480162835678
resnet34,ResNet,frozen,20,53.33075097080137
resnet34,ResNet,frozen,21,56.11280219935618
resnet34,ResNet,frozen,22,56.047395759352
resnet34,ResNet,frozen,23,58.23213346802041
resnet34,ResNet,frozen,24,55.82861384968824
resnet34,ResNet,frozen,25,52.81956687285422
resnet34,ResNet,frozen,26,57.92691510834067
resnet34,ResNet,frozen,27,56.01545535992596
resnet34,ResNet,frozen,28,54.75043216896509
resnet34,ResNet,frozen,29,54.385734085239456
resnet34,ResNet,frozen,30,58.123804552802675
resnet34,ResNet,frozen,31,54.901533991518036
resnet34,ResNet,frozen,32,56.63828169120734
resnet34,ResNet,frozen,33,61.092849945267545
resnet34,ResNet,frozen,34,59.26802804869985
resnet34,ResNet,frozen,35,60.198770746044936
resnet34,ResNet,frozen,36,56.16868339124855
resnet34,ResNet,frozen,37,57.95573899368648
resnet34,ResNet,frozen,38,56.78125296935551
resnet34,ResNet,frozen,39,55.12542392204456
resnet34,ResNet,frozen,40,55.69639711090231
resnet34,ResNet,frozen,41,58.78362438770864
resnet34,ResNet,frozen,42,58.2543284499481
resnet34,ResNet,frozen,43,55.89725021587284
resnet34,ResNet,frozen,44,55.56779748758955
resnet34,ResNet,frozen,45,55.46282010782944
resnet34,ResNet,frozen,46,59.73139514404014
resnet34,ResNet,frozen,47,58.228376902334375
resnet34,ResNet,frozen,48,54.58806318882664
resnet34,ResNet,frozen,49,55.349939881182785
resnet34,ResNet,frozen,50,55.5660680287772
resnet34,ResNet,frozen,51,56.94299123468601
resnet34,ResNet,frozen,52,59.190469810809574
resnet34,ResNet,frozen,53,57.10453270463752
resnet34,ResNet,frozen,54,58.60968088528726
resnet34,ResNet,frozen,55,59.18693521021572
resnet34,ResNet,frozen,56,58.647379493483385
resnet34,ResNet,frozen,57,57.9238113264959
resnet34,ResNet,frozen,58,59.9044890446152
resnet34,ResNet,frozen,59,56.047889136158766
resnet34,ResNet,frozen,60,54.70192271798524
resnet34,ResNet,frozen,61,55.65173897379188
resnet34,ResNet,frozen,62,58.18802884735229
resnet34,ResNet,frozen,63,55.86370767541676
resnet34,ResNet,frozen,64,54.5044613498614
resnet34,ResNet,frozen,65,56.14647507424792
resnet34,ResNet,frozen,66,56.64711643239777
resnet34,ResNet,frozen,67,56.44942921886024
resnet34,ResNet,frozen,68,57.10554081548541
resnet34,ResNet,frozen,69,56.968062195108736
resnet34,ResNet,frozen,70,62.2384473386952
resnet34,ResNet,frozen,71,57.086619227231736
resnet34,ResNet,frozen,72,58.70830657676541
resnet34,ResNet,frozen,73,54.09689847450663
resnet34,ResNet,frozen,74,57.20292927767709
resnet34,ResNet,frozen,75,55.49822193424819
resnet34,ResNet,frozen,76,59.99083364258237
resnet34,ResNet,frozen,77,55.34569961950302
resnet34,ResNet,frozen,78,58.505597713509175
resnet34,ResNet,frozen,79,58.15662504488856
resnet34,ResNet,frozen,80,59.65368683938049
resnet34,ResNet,frozen,81,55.80032429339812
resnet34,ResNet,frozen,82,53.843360561445685
resnet34,ResNet,frozen,83,56.25427057372848
resnet34,ResNet,frozen,84,55.038456378926085
resnet34,ResNet,frozen,85,56.227075604453866
resnet34,ResNet,frozen,86,55.63565378798161
resnet34,ResNet,frozen,87,53.48411913823763
resnet34,ResNet,frozen,88,57.3891500235311
resnet34,ResNet,frozen,89,59.3050892437831
resnet34,ResNet,frozen,90,54.19361093738518
resnet34,ResNet,frozen,91,53.54583577901876
resnet34,ResNet,frozen,92,54.8000300714999
resnet34,ResNet,frozen,93,57.58073283905018
resnet34,ResNet,frozen,94,56.953521509688244
resnet34,ResNet,frozen,95,55.562477006357355
resnet34,ResNet,frozen,96,59.96246509913746
resnet34,ResNet,frozen,97,58.05257436320771
resnet34,ResNet,frozen,98,58.445805903171546
resnet34,ResNet,frozen,99,58.015500230432615
resnet34,ResNet,frozen,100,56.41944969035373
resnet34,ResNet,finetuned,1,87.7717810987493
resnet34,ResNet,finetuned,2,83.81085798975916
resnet34,ResNet,finetuned,3,86.16368909541414
resnet34,ResNet,finetuned,4,85.81529186832874
resnet34,ResNet,finetuned,5,84.72392545581727
resnet34,ResNet,finetuned,6,85.58651625714226
resnet34,ResNet,finetuned,7,83.01624979165705
resnet34,ResNet,finetuned,8,84.32775891899969
resnet34,ResNet,finetuned,9,85.35293282951567
resnet34,ResNet,finetuned,10,85.99108554362509
resnet34,ResNet,finetuned,11,85.1515423193411
resnet34,ResNet,finetuned,12,86.8876235912569
resnet34,ResNet,finetuned,13,87.15265691133852
resnet34,ResNet,finetuned,14,82.99204567772951
resnet34,ResNet,finetuned,15,85.29394418633434
resnet34,ResNet,finetuned,16,87.73549192205206
resnet34,ResNet,finetuned,17,85.67264122559301
resnet34,ResNet,finetuned,18,85.53482349315942
resnet34,ResNet,finetuned,19,85.61844108114751
resnet34,ResNet,finetuned,20,83.90827880596346
resnet34,ResNet,finetuned,21,85.42459626140588
resnet34,ResNet,finetuned,22,83.97117195697193
resnet34,ResNet,finetuned,23,84.9239570589727
resnet34,ResNet,finetuned,24,86.23969425798987
resnet34,ResNet,finetuned,25,83.39153565822456
resnet34,ResNet,finetuned,26,83.85834883396672
resnet34,ResNet,finetuned,27,83.90419469767014
resnet34,ResNet,finetuned,28,83.8573735632227
resnet34,ResNet,finetuned,29,84.68157927207716
resnet34,ResNet,finetuned,30,86.96746685260395
resnet34,ResNet,finetuned,31,86.17152246339519
resnet34,ResNet,finetuned,32,85.79923611005
resnet34,ResNet,finetuned,33,85.26301039958057
resnet34,ResNet,finetuned,34,84.8032018918615
resnet34,ResNet,finetuned,35,86.62885831170435
resnet34,ResNet,finetuned,36,85.15312224641325
resnet34,ResNet,finetuned,37,85.94260922955628
resnet34,ResNet,finetuned,38,85.79742219475412
resnet34,ResNet,finetuned,39,85.00643158492885
resnet34,ResNet,finetuned,40,86.79312711033252
resnet34,ResNet,finetuned,41,85.59777597187977
resnet34,ResNet,finetuned,42,83.92861102908286
resnet34,ResNet,finetuned,43,84.080716867076
resnet34,ResNet,finetuned,44,83.13644459869703
resnet34,ResNet,finetuned,45,84.58864965923098
resnet34,ResNet,finetuned,46,85.6741755340716
resnet34,ResNet,finetuned,47,88.5371712220444
resnet34,ResNet,finetuned,48,85.72442469541261
resnet34,ResNet,finetuned,49,84.78659624442611
resnet34,ResNet,finetuned,50,87.36526835464558
resnet34,ResNet,finetuned,51,82.7741448051463
resnet34,ResNet,finetuned,52,87.03214885185955
resnet34,ResNet,finetuned,53,85.56606365906894
resnet34,ResNet,finetuned,54,86.06553418926875
resnet34,ResNet,finetuned,55,85.2596379389565
resnet34,ResNet,finetuned,56,88.74448817957526
resnet34,ResNet,finetuned,57,85.6746875554969
resnet34,ResNet,finetuned,58,86.61127543520544
resnet34,ResNet,finetuned,59,84.05514270373847
resnet34,ResNet,finetuned,60,83.3925267441792
resnet34,ResNet,finetuned,61,83.76976856454104
resnet34,ResNet,finetuned,62,82.46251798615731
resnet34,ResNet,finetuned,63,85.87555976558005
resnet34,ResNet,finetuned,64,82.35109344859809
resnet34,ResNet,finetuned,65,86.53010329535627
resnet34,ResNet,finetuned,66,83.01496772405268
resnet34,ResNet,finetuned,67,85.94119991622647
resnet34,ResNet,finetuned,68,86.61779296825979
resnet34,ResNet,finetuned,69,84.85340565910677
resnet34,ResNet,finetuned,70,85.33008675653069
resnet34,ResNet,finetuned,71,82.51422175111544
resnet34,ResNet,finetuned,72,83.35088264346453
resnet34,ResNet,finetuned,73,84.79763571244254
resnet34,ResNet,finetuned,74,83.89411585417349
resnet34,ResNet,finetuned,75,87.03223877545291
resnet34,ResNet,finetuned,76,85.83079829410698
resnet34,ResNet,finetuned,77,85.61360697895608
resnet34,ResNet,finetuned,78,86.61288902655198
resnet34,ResNet,finetuned,79,85.76387907590752
resnet34,ResNet,finetuned,80,86.7355262645469
resnet34,ResNet,finetuned,81,85.58471967734282
resnet34,ResNet,finetuned,82,83.81173787155494
resnet34,ResNet,finetuned,83,87.18815909701318
resnet34,ResNet,finetuned,84,85.46588168845561
resnet34,ResNet,finetuned,85,82.93456139510675
resnet34,ResNet,finetuned,86,85.74182206113893
resnet34,ResNet,finetuned,87,82.483930115997
resnet34,ResNet,finetuned,88,84.82987237761705
resnet34,ResNet,finetuned,89,84.81708992914501
resnet34,ResNet,finetuned,90,82.89689020354034
resnet34,ResNet,finetuned,91,85.6382686765573
resnet34,ResNet,finetuned,92,81.89729981526128
resnet34,ResNet,finetuned,93,85.77580072162276
resnet34,ResNet,finetuned,94,85.55659156894879
resnet34,ResNet,finetuned,95,85.51537317591233
resnet34,ResNet,finetuned,96,87.13409511766545
resnet34,ResNet,finetuned,97,86.96024272125076
resnet34,ResNet,finetuned,98,85.85432289788683
resnet34,ResNet,finetuned,99,87.61478837260414
resnet34,ResNet,finetuned,100,85.07722079925813
resnet50,ResNet,frozen,1,58.80068188189648
resnet50,ResNet,frozen,2,54.41829786011986
resnet50,ResNet,frozen,3,59.47880984038366
resnet50,ResNet,frozen,4,61.23915929127771
resnet50,ResNet,frozen,5,59.03378236878984
resnet50,ResNet,frozen,6,57.09458622846489
resnet50,ResNet,frozen,7,60.482549756195795
resnet50,ResNet,frozen,8,55.899347979654515
resnet50,ResNet,frozen,9,57.45742168929196
resnet50,ResNet,frozen,10,61.14276392389033
resnet50,ResNet,frozen,11,60.00023598126793
resnet50,ResNet,frozen,12,61.34749793566099
resnet50,ResNet,frozen,13,58.02036555427622
resnet50,ResNet,frozen,14,57.12108085768593
resnet50,ResNet,frozen,15,58.490966634246355
resnet50,ResNet,frozen,16,59.20578433651657
resnet50,ResNet,frozen,17,56.65711040536634
resnet50,ResNet,frozen,18,56.02975489466452
resnet50,ResNet,frozen,19,57.82754970165763
resnet50,ResNet,frozen,20,54.934022123183965
resnet50,ResNet,frozen,21,57.73454356231159
resnet50,ResNet,frozen,22,59.709369135622616
resnet50,ResNet,frozen,23,59.217450935764596
resnet50,ResNet,frozen,24,57.03709635099777
resnet50,ResNet,frozen,25,57.17849267664725
resnet50,ResNet,frozen,26,55.93087447355744
resnet50,ResNet,frozen,27,58.55534102382995
resnet50,ResNet,frozen,28,57.84047910843624
resnet50,ResNet,frozen,29,58.48637595506384
resnet50,ResNet,frozen,30,59.30381047556826
resnet50,ResNet,frozen,31,59.10421061388866
resnet50,ResNet,frozen,32,60.16527329876597
resnet50,ResNet,frozen,33,59.31001701384704
resnet50,ResNet,frozen,34,59.96960558548171
resnet50,ResNet,frozen,35,56.94802402054957
resnet50,ResNet,frozen,36,56.44661467095561
resnet50,ResNet,frozen,37,58.7342875960484
resnet50,ResNet,frozen,38,60.60111030944611
resnet50,ResNet,frozen,39,60.14710749789509
resnet50,ResNet,frozen,40,57.50541134233188
resnet50,ResNet,frozen,41,56.89268225568996
resnet50,ResNet,frozen,42,60.69399585323939
resnet50,ResNet,frozen,43,58.979867957735344
resnet50,ResNet,frozen,44,57.11846678193272
resnet50,ResNet,frozen,45,57.41616046668471
resnet50,ResNet,frozen,46,57.14965274799159
resnet50,ResNet,frozen,47,58.37384329226703
resnet50,ResNet,frozen,48,57.414279757398845
resnet50,ResNet,frozen,49,56.28706863842995
resnet50,ResNet,frozen,50,58.01332966334418
resnet50,ResNet,frozen,51,55.66996806697132
resnet50,ResNet,frozen,52,57.433392941633635
resnet50,ResNet,frozen,53,57.06384184055756
resnet50,ResNet,frozen,54,59.245044962434214
resnet50,ResNet,frozen,55,58.72368469593733
resnet50,ResNet,frozen,56,55.78575840189405
resnet50,ResNet,frozen,57,61.026246377457696
resnet50,ResNet,frozen,58,58.67479475735971
resnet50,ResNet,frozen,59,55.10765473354166
resnet50,ResNet,frozen,60,54.95998599965778
resnet50,ResNet,frozen,61,59.71007306015367
resnet50,ResNet,frozen,62,54.50995199071097
resnet50,ResNet,frozen,63,61.09349307907186
resnet50,ResNet,frozen,64,56.966232911836556
resnet50,ResNet,frozen,65,56.146869702248516
resnet50,ResNet,frozen,66,55.57530426037614
resnet50,ResNet,frozen,67,60.237110881504805
resnet50,ResNet,frozen,68,58.061101040199716
resnet50,ResNet,frozen,69,53.96909402880444
resnet50,ResNet,frozen,70,57.36548022112381
resnet50,ResNet,frozen,71,54.979759331868536
resnet50,ResNet,frozen,72,59.55223699192198
resnet50,ResNet,frozen,73,57.33992021312112
resnet50,ResNet,frozen,74,59.09299763529341
resnet50,ResNet,frozen,75,59.08486957488777
resnet50,ResNet,frozen,76,59.456653556725456
resnet50,ResNet,frozen,77,58.20737719427254
resnet50,ResNet,frozen,78,61.12948087641201
resnet50,ResNet,frozen,79,59.391273433666
resnet50,ResNet,frozen,80,56.83842658050462
resnet50,ResNet,frozen,81,57.67621823432174
resnet50,ResNet,frozen,82,60.89144958174757
resnet50,ResNet,frozen,83,57.824852294593896
resnet50,ResNet,frozen,84,54.9730365607689
resnet50,ResNet,frozen,85,56.66485824387312
resnet50,ResNet,frozen,86,59.63403226762177
resnet50,ResNet,frozen,87,55.70014474752644
resnet50,ResNet,frozen,88,59.3127013972008
resnet50,ResNet,frozen,89,56.551658997923624
resnet50,ResNet,frozen,90,52.283680197977404
resnet50,ResNet,frozen,91,57.62923117268737
resnet50,ResNet,frozen,92,57.937568284026376
resnet50,ResNet,frozen,93,60.305177311614536
resnet50,ResNet,frozen,94,58.78017487649358
resnet50,ResNet,frozen,95,57.11786016103041
resnet50,ResNet,frozen,96,60.869592929185615
resnet50,ResNet,frozen,97,57.779148501612866
resnet50,ResNet,frozen,98,59.932936972648335
resnet50,ResNet,frozen,99,60.54825217955842
resnet50,ResNet,frozen,100,57.439782926930135
resnet50,ResNet,finetuned,1,82.57220384698142
resnet50,ResNet,finetuned,2,81.85267427509339
resnet50,ResNet,finetuned,3,83.99470795620012
resnet50,ResNet,finetuned,4,83.14990172262675
resnet50,ResNet,finetuned,5,83.7001558225835
resnet50,ResNet,finetuned,6,84.3031040807985
resnet50,ResNet,finetuned,7,84.05049504308226
resnet50,ResNet,finetuned,8,82.81358290490431
resnet50,ResNet,finetuned,9,84.8617920649018
resnet50,ResNet,finetuned,10,82.50663120539805
resnet50,ResNet,finetuned,11,84.41205830715639
resnet50,ResNet,finetuned,12,82.47466620247296
resnet50,ResNet,finetuned,13,82.77273347840568
resnet50,ResNet,finetuned,14,83.46434948271568
resnet50,ResNet,finetuned,15,84.39515506340345
resnet50,ResNet,finetuned,16,85.83803318091934
resnet50,ResNet,finetuned,17,84.22854176064209
resnet50,ResNet,finetuned,18,83.78823666453661
resnet50,ResNet,finetuned,19,83.73047591784439
resnet50,ResNet,finetuned,20,83.91979567510919
resnet50,ResNet,finetuned,21,83.51294548971424
resnet50,ResNet,finetuned,22,83.37909250408352
resnet50,ResNet,finetuned,23,84.47428987991692
resnet50,ResNet,finetuned,24,83.34736629704899
resnet50,ResNet,finetuned,25,83.9113931156384
resnet50,ResNet,finetuned,26,82.85851841301124
resnet50,ResNet,finetuned,27,82.7609469359435
resnet50,ResNet,finetuned,28,82.3208161794625
resnet50,ResNet,finetuned,29,83.13699359449124
resnet50,ResNet,finetuned,30,83.78009055955833
resnet50,ResNet,finetuned,31,83.72744117458552
resnet50,ResNet,finetuned,32,83.76945035835588
resnet50,ResNet,finetuned,33,82.09510816367342
resnet50,ResNet,finetuned,34,84.3927742056961
resnet50,ResNet,finetuned,35,86.05624297620736
resnet50,ResNet,finetuned,36,81.94260663705018
resnet50,ResNet,finetuned,37,85.08652229847853
resnet50,ResNet,finetuned,38,84.17737007234118
resnet50,ResNet,finetuned,39,81.98342842264111
resnet50,ResNet,finetuned,40,84.33630817407469
resnet50,ResNet,finetuned,41,83.29691512659936
resnet50,ResNet,finetuned,42,83.69240056348417
resnet50,ResNet,finetuned,43,83.57602442238617
resnet50,ResNet,finetuned,44,82.00136727573843
resnet50,ResNet,finetuned,45,84.71674078085111
resnet50,ResNet,finetuned,46,83.10240860587452
resnet50,ResNet,finetuned,47,86.43201375206282
resnet50,ResNet,finetuned,48,83.98873027208955
resnet50,ResNet,finetuned,49,84.83010919038412
resnet50,ResNet,finetuned,50,83.73386933657511
resnet50,ResNet,finetuned,51,82.54741128008372
resnet50,ResNet,finetuned,52,86.40375764421759
resnet50,ResNet,finetuned,53,84.00380595301378
resnet50,ResNet,finetuned,54,85.89344102436756
resnet50,ResNet,finetuned,55,84.5751409892399
resnet50,ResNet,finetuned,56,87.02831533369898
resnet50,ResNet,finetuned,57,84.41552295830715
resnet50,ResNet,finetuned,58,85.91764879201678
resnet50,ResNet,finetuned,59,84.91641901108682
resnet50,ResNet,finetuned,60,81.85086201103249
resnet50,ResNet,finetuned,61,83.7488323864768
resnet50,ResNet,finetuned,62,81.93607074801072
resnet50,ResNet,finetuned,63,82.73266234141914
resnet50,ResNet,finetuned,64,82.943676215982
resnet50,ResNet,finetuned,65,84.01417199490764
resnet50,ResNet,finetuned,66,81.01579601350126
resnet50,ResNet,finetuned,67,82.28638579099228
resnet50,ResNet,finetuned,68,82.44945994435305
resnet50,ResNet,finetuned,69,82.33820862686404
resnet50,ResNet,finetuned,70,83.57447700883554
resnet50,ResNet,finetuned,71,83.015110780412
resnet50,ResNet,finetuned,72,82.87868006332346
resnet50,ResNet,finetuned,73,83.36635892207379
resnet50,ResNet,finetuned,74,82.12588860354374
resnet50,ResNet,finetuned,75,86.42230656636296
resnet50,ResNet,finetuned,76,82.17690650253884
resnet50,ResNet,finetuned,77,83.39633323708922
resnet50,ResNet,finetuned,78,84.02644609277719
resnet50,ResNet,finetuned,79,83.99831659801997
resnet50,ResNet,finetuned,80,85.59532977808148
resnet50,ResNet,finetuned,81,82.00288510980315
resnet50,ResNet,finetuned,82,83.12384153683688
resnet50,ResNet,finetuned,83,85.69943235426597
resnet50,ResNet,finetuned,84,82.33013432523832
resnet50,ResNet,finetuned,85,82.10526354417678
resnet50,ResNet,finetuned,86,84.31656512665626
resnet50,ResNet,finetuned,87,81.02618849947525
resnet50,ResNet,finetuned,88,83.1340083822492
resnet50,ResNet,finetuned,89,83.84526729426021
resnet50,ResNet,finetuned,90,81.57341620240408
resnet50,ResNet,finetuned,91,80.84422626544064
resnet50,ResNet,finetuned,92,84.18126522909218
resnet50,ResNet,finetuned,93,86.27750223276709
resnet50,ResNet,finetuned,94,84.80270075262854
resnet50,ResNet,finetuned,95,83.03756525921449
resnet50,ResNet,finetuned,96,83.08651955110903
resnet50,ResNet,finetuned,97,83.61018147843076
resnet50,ResNet,finetuned,98,82.30227876653076
resnet50,ResNet,finetuned,99,85.54674416355043
resnet50,ResNet,finetuned,100,83.71698251541288
resnet101,ResNet,frozen,1,59.865284271563944
resnet101,ResNet,frozen,2,58.64918142852906
resnet101,ResNet,frozen,3,62.86842591231655
resnet101,ResNet,frozen,4,61.525182021538946
resnet101,ResNet,frozen,5,58.65125423329325
resnet101,ResNet,frozen,6,58.12011225974778
resnet101,ResNet,frozen,7,58.71378574236338
resnet101,ResNet,frozen,8,56.95814177441254
resnet101,ResNet,frozen,9,61.032360232943084
resnet101,ResNet,frozen,10,60.619647328913615
resnet101,ResNet,frozen,11,63.02188156621406
resnet101,ResNet,frozen,12,61.73100942653349
resnet101,ResNet,frozen,13,59.885084244897705
resnet101,ResNet,frozen,14,58.2973978789007
resnet101,ResNet,frozen,15,59.54079455070548
resnet101,ResNet,frozen,16,60.047596666319805
resnet101,ResNet,frozen,17,60.31512356988009
resnet101,ResNet,frozen,18,60.56806722963049
resnet101,ResNet,frozen,19,60.644775880247536
resnet101,ResNet,frozen,20,57.74339879685898
resnet101,ResNet,frozen,21,60.573893829195455
resnet101,ResNet,frozen,22,58.00562720781291
resnet101,ResNet,frozen,23,61.18343773895148
resnet101,ResNet,frozen,24,59.72790973310288
resnet101,ResNet,frozen,25,58.14460122212191
resnet101,ResNet,frozen,26,58.13129912890271
resnet101,ResNet,frozen,27,56.70167521631998
resnet101,ResNet,frozen,28,59.17880377504227
resnet101,ResNet,frozen,29,57.98916081757562
resnet101,ResNet,frozen,30,59.45325178891429
resnet101,ResNet,frozen,31,58.929206300365735
resnet101,ResNet,frozen,32,59.970660850809296
resnet101,ResNet,frozen,33,61.07619743435967
resnet101,ResNet,frozen,34,60.30505665914572
resnet101,ResNet,frozen,35,59.95502193493819
resnet101,ResNet,frozen,36,58.80190513573032
resnet101,ResNet,frozen,37,60.38005060602107
resnet101,ResNet,frozen,38,62.59092229374797
resnet101,ResNet,frozen,39,56.306116231187985
resnet101,ResNet,frozen,40,57.993860199732936
resnet101,ResNet,frozen,41,60.13459326159942
resnet101,ResNet,frozen,42,61.236782164192746
resnet101,ResNet,frozen,43,60.43434049514803
resnet101,ResNet,frozen,44,60.11480930410653
resnet101,ResNet,frozen,45,61.883948966811644
resnet101,ResNet,frozen,46,57.02773555973405
resnet101,ResNet,frozen,47,59.12926659472496
resnet101,ResNet,frozen,48,58.471507274502954
resnet101,ResNet,frozen,49,59.678207050720324
resnet101,ResNet,frozen,50,58.49433278312739
resnet101,ResNet,frozen,51,58.82394021041
resnet101,ResNet,frozen,52,64.07140721263819
resnet101,ResNet,frozen,53,58.46685204730531
resnet101,ResNet,frozen,54,59.16976674542549
resnet101,ResNet,frozen,55,64.02466086251862
resnet101,ResNet,frozen,56,60.01022359555444
resnet101,ResNet,frozen,57,61.82920614890408
resnet101,ResNet,frozen,58,59.41026223989117
resnet101,ResNet,frozen,59,59.46188131221704
resnet101,ResNet,frozen,60,58.43004882120256
resnet101,ResNet,frozen,61,59.01301893797884
resnet101,ResNet,frozen,62,59.343934169017956
resnet101,ResNet,frozen,63,59.38445262976471
resnet101,ResNet,frozen,64,58.76569179306579
resnet101,ResNet,frozen,65,58.260591949953835
resnet101,ResNet,frozen,66,57.017845676252385
resnet101,ResNet,frozen,67,59.53090517760323
resnet101,ResNet,frozen,68,58.391323391774286
resnet101,ResNet,frozen,69,54.94682083623701
resnet101,ResNet,frozen,70,62.9293044160859
resnet101,ResNet,frozen,71,58.11022342043395
resnet101,ResNet,frozen,72,58.133494692961605
resnet101,ResNet,frozen,73,58.59089330868969
resnet101,ResNet,frozen,74,59.528766685328506
resnet101,ResNet,frozen,75,56.72553642864786
resnet101,ResNet,frozen,76,58.986624580355276
resnet101,ResNet,frozen,77,59.00001364525815
resnet101,ResNet,frozen,78,62.136714045914196
resnet101,ResNet,frozen,79,59.172545568355304
resnet101,ResNet,frozen,80,60.767194463998905
resnet101,ResNet,frozen,81,59.223077625917085
resnet101,ResNet,frozen,82,60.86635000411148
resnet101,ResNet,frozen,83,58.309208985294035
resnet101,ResNet,frozen,84,58.22751146723421
resnet101,ResNet,frozen,85,55.72707608754902
resnet101,ResNet,frozen,86,58.54348012526661
resnet101,ResNet,frozen,87,58.13079333170153
resnet101,ResNet,frozen,88,60.8274590172454
resnet101,ResNet,frozen,89,58.76642125847458
resnet101,ResNet,frozen,90,55.48176652017107
resnet101,ResNet,frozen,91,57.03335530550366
resnet101,ResNet,frozen,92,57.398682825064064
resnet101,ResNet,frozen,93,60.40437927205426
resnet101,ResNet,frozen,94,60.88214841130804
resnet101,ResNet,frozen,95,55.627627211308315
resnet101,ResNet,frozen,96,59.68427301658599
resnet101,ResNet,frozen,97,59.453737784774106
resnet101,ResNet,frozen,98,63.45601688719369
resnet101,ResNet,frozen,99,59.310223463919186
resnet101,ResNet,frozen,100,58.730414544694156
resnet101,ResNet,finetuned,1,82.74963736432373
resnet101,ResNet,finetuned,2,81.35690671642325
resnet101,ResNet,finetuned,3,84.06568212931096
resnet101,ResNet,finetuned,4,85.57021707546679
resnet101,ResNet,finetuned,5,83.02131028556079
resnet101,ResNet,finetuned,6,82.34193401142223
resnet101,ResNet,finetuned,7,82.25574666186654
resnet101,ResNet,finetuned,8,82.11683924400539
resnet101,ResNet,finetuned,9,83.59619892451411
resnet101,ResNet,finetuned,10,83.57239325122549
resnet101,ResNet,finetuned,11,81.8107043223302
resnet101,ResNet,finetuned,12,83.97198389981995
resnet101,ResNet,finetuned,13,80.85931833126399
resnet101,ResNet,finetuned,14,81.88492542579951
resnet101,ResNet,finetuned,15,85.43830777821182
resnet101,ResNet,finetuned,16,85.50374385158172
resnet101,ResNet,finetuned,17,82.05949323065825
resnet101,ResNet,finetuned,18,81.31576834540763
resnet101,ResNet,finetuned,19,86.25996416851274
resnet101,ResNet,finetuned,20,82.0991890340786
resnet101,ResNet,finetuned,21,82.33252342917248
resnet101,ResNet,finetuned,22,80.82798773225257
resnet101,ResNet,finetuned,23,82.51859555908929
resnet101,ResNet,finetuned,24,81.60648866785529
resnet101,ResNet,finetuned,25,82.36555381338187
resnet101,ResNet,finetuned,26,81.16831676447617
resnet101,ResNet,finetuned,27,80.39119778575261
resnet101,ResNet,finetuned,28,79.51867294601539
resnet101,ResNet,finetuned,29,83.00608983351351
resnet101,ResNet,finetuned,30,82.64820609755947
resnet101,ResNet,finetuned,31,82.58896327924961
resnet101,ResNet,finetuned,32,83.19438479321695
resnet101,ResNet,finetuned,33,81.91267347341517
resnet101,ResNet,finetuned,34,83.82855582512613
resnet101,ResNet,finetuned,35,84.9930920429437
resnet101,ResNet,finetuned,36,83.22442637883844
resnet101,ResNet,finetuned,37,82.6264272471978
resnet101,ResNet,finetuned,38,82.9904761975918
resnet101,ResNet,finetuned,39,82.01047740387837
resnet101,ResNet,finetuned,40,81.77839555280092
resnet101,ResNet,finetuned,41,82.9061106086659
resnet101,ResNet,finetuned,42,81.02073355035827
resnet101,ResNet,finetuned,43,81.24942715817254
resnet101,ResNet,finetuned,44,81.15074264013955
resnet101,ResNet,finetuned,45,83.05145781579063
resnet101,ResNet,finetuned,46,83.15097296384613
resnet101,ResNet,finetuned,47,84.60535499617687
resnet101,ResNet,finetuned,48,83.19456632113359
