model,family,variant,iteration,macro_f1
convnext_tiny,ConvNeXt,discriminative_lr,3,78.93499102400219
convnext_tiny,ConvNeXt,discriminative_lr,4,78.54543980793582
convnext_tiny,ConvNeXt,discriminative_lr,5,75.42691321409927
convnext_tiny,ConvNeXt,discriminative_lr,6,77.23648762314322
convnext_tiny,ConvNeXt,discriminative_lr,7,80.15819042501495
convnext_tiny,ConvNeXt,discriminative_lr,8,75.96474509812762
convnext_tiny,ConvNeXt,discriminative_lr,9,77.64675930089354
convnext_tiny,ConvNeXt,discriminative_lr,10,76.09480509108306
convnext_tiny,ConvNeXt,discriminative_lr,11,77.61595282810691
convnext_tiny,ConvNeXt,discriminative_lr,12,75.5689879751313
convnext_tiny,ConvNeXt,discriminative_lr,13,77.5086673630089
convnext_tiny,ConvNeXt,discriminative_lr,14,74.65345275174424
convnext_tiny,ConvNeXt,discriminative_lr,15,78.14619895690589
convnext_tiny,ConvNeXt,discriminative_lr,16,79.13188501667487
convnext_tiny,ConvNeXt,discriminative_lr,17,78.92979951545162
convnext_tiny,ConvNeXt,discriminative_lr,18,78.74580322005949
convnext_tiny,ConvNeXt,discriminative_lr,19,80.16821803642546
convnext_tiny,ConvNeXt,discriminative_lr,20,76.71279198568203
convnext_tiny,ConvNeXt,discriminative_lr,21,78.5638365385485
convnext_tiny,ConvNeXt,discriminative_lr,22,77.77793636779451
convnext_tiny,ConvNeXt,discriminative_lr,23,77.66136703210549
convnext_tiny,ConvNeXt,discriminative_lr,24,78.43675508755727
convnext_tiny,ConvNeXt,discriminative_lr,25,77.56439463241355
convnext_tiny,ConvNeXt,discriminative_lr,26,76.28804765355098
convnext_tiny,ConvNeXt,discriminative_lr,27,75.70972566398075
convnext_tiny,ConvNeXt,discriminative_lr,28,74.50734743375571
convnext_tiny,ConvNeXt,discriminative_lr,29,76.994822898754
convnext_tiny,ConvNeXt,discriminative_lr,30,78.14192353699822
convnext_tiny,ConvNeXt,discriminative_lr,31,78.22675878352054
convnext_tiny,ConvNeXt,discriminative_lr,32,76.91990165008392
convnext_tiny,ConvNeXt,discriminative_lr,33,78.68917185651812
convnext_tiny,ConvNeXt,discriminative_lr,34,76.6602566724935
convnext_tiny,ConvNeXt,discriminative_lr,35,79.344819485345
convnext_tiny,ConvNeXt,discriminative_lr,36,76.34955647058447
convnext_tiny,ConvNeXt,discriminative_lr,37,75.85272947270143
convnext_tiny,ConvNeXt,discriminative_lr,38,77.66978376319679
convnext_tiny,ConvNeXt,discriminative_lr,39,75.34526837095028
convnext_tiny,ConvNeXt,discriminative_lr,40,76.89734083771248
convnext_tiny,ConvNeXt,discriminative_lr,41,78.1871913638857
convnext_tiny,ConvNeXt,discriminative_lr,42,76.95355214214901
convnext_tiny,ConvNeXt,discriminative_lr,43,78.68041970303118
convnext_tiny,ConvNeXt,discriminative_lr,44,76.71890858456455
convnext_tiny,ConvNeXt,discriminative_lr,45,77.2253613063187
convnext_tiny,ConvNeXt,discriminative_lr,46,76.57102949851162
convnext_tiny,ConvNeXt,discriminative_lr,47,76.4823205113
convnext_tiny,ConvNeXt,discriminative_lr,48,75.87172855538786
convnext_tiny,ConvNeXt,discriminative_lr,49,78.05815907963056
convnext_tiny,ConvNeXt,discriminative_lr,50,78.38275361859517
convnext_tiny,ConvNeXt,discriminative_lr,51,75.32164014123025
convnext_tiny,ConvNeXt,discriminative_lr,52,79.68712587185381
convnext_tiny,ConvNeXt,discriminative_lr,53,76.40757361956119
convnext_tiny,ConvNeXt,discriminative_lr,54,79.69501845946394
convnext_tiny,ConvNeXt,discriminative_lr,55,79.80049787662779
convnext_tiny,ConvNeXt,discriminative_lr,56,79.82862614512214
convnext_tiny,ConvNeXt,discriminative_lr,57,79.52336454860247
convnext_tiny,ConvNeXt,discriminative_lr,58,77.38049506622332
convnext_tiny,ConvNeXt,discriminative_lr,59,76.01034809100308
convnext_tiny,ConvNeXt,discriminative_lr,60,74.72619610712448
convnext_tiny,ConvNeXt,discriminative_lr,61,76.33943503552473
convnext_tiny,ConvNeXt,discriminative_lr,62,76.26806568340662
convnext_tiny,ConvNeXt,discriminative_lr,63,75.88222532570262
