model,variant,iteration,macro_f1
dino_vits8,single_lr,56,84.01131076518485
dino_vits8,single_lr,57,82.04265839829257
dino_vits8,single_lr,58,84.97049654006076
dino_vits8,single_lr,59,79.80554807285529
dino_vits8,single_lr,60,84.21260860835658
dino_vits8,single_lr,61,81.27738949700635
dino_vits8,single_lr,62,81.15002695091316
dino_vits8,single_lr,63,80.12212760916326
dino_vits8,single_lr,64,82.30497353469211
dino_vits8,single_lr,65,84.26908626401762
dino_vits8,single_lr,66,80.95161833102836
dino_vits8,single_lr,67,83.38142900515166
dino_vits8,single_lr,68,80.24832126575411
dino_vits8,single_lr,69,81.92061304793576
dino_vits8,single_lr,70,81.20063659560415
dino_vits8,single_lr,71,82.53205887917532
dino_vits8,single_lr,72,81.15259975678337
dino_vits8,single_lr,73,82.74559511660671
dino_vits8,single_lr,74,84.35757284871316
dino_vits8,single_lr,75,84.31951578486475
dino_vits8,single_lr,76,85.40603460430923
dino_vits8,single_lr,77,83.57686336202816
dino_vits8,single_lr,78,84.21657223120712
dino_vits8,single_lr,79,80.47343108314165
dino_vits8,single_lr,80,85.18238178819067
dino_vits8,single_lr,81,79.68615215324797
dino_vits8,single_lr,82,83.05558954252656
dino_vits8,single_lr,83,79.78966442427368
dino_vits8,single_lr,84,79.87934752417054
dino_vits8,single_lr,85,83.1884611232028
dino_vits8,single_lr,86,81.95415427063506
dino_vits8,single_lr,87,80.81661161485253
dino_vits8,single_lr,88,80.2361624967149
dino_vits8,single_lr,89,81.33520495174949
dino_vits8,single_lr,90,82.16320852754811
dino_vits8,single_lr,91,81.90342813150252
dino_vits8,single_lr,92,79.44747641577776
dino_vits8,single_lr,93,81.78641015272767
dino_vits8,single_lr,94,82.55417506129696
dino_vits8,single_lr,95,82.7110784963732
dino_vits8,single_lr,96,82.61528974222065
dino_vits8,single_lr,97,84.06261784470574
dino_vits8,single_lr,98,80.51173901971127
dino_vits8,single_lr,99,84.85102135142888
dino_vits8,single_lr,100,79.59933832401013
dino_vits8,discriminative_lr,1,77.81952134168534
dino_vits8,discriminative_lr,2,74.77722118007594
dino_vits8,discriminative_lr,3,79.12703067710005
dino_vits8,discriminative_lr,4,81.95899224982817
dino_vits8,discriminative_lr,5,76.45474034547469
dino_vits8,discriminative_lr,6,78.21996809331061
dino_vits8,discriminative_lr,7,77.38417150623536
dino_vits8,discriminative_lr,8,75.74807590749894
dino_vits8,discriminative_lr,9,77.29291649077635
dino_vits8,discriminative_lr,10,78.12396968117046
dino_vits8,discriminative_lr,11,77.25007810971574
dino_vits8,discriminative_lr,12,76.73833065352626
dino_vits8,discriminative_lr,13,78.0457522243716
dino_vits8,discriminative_lr,14,77.0322607360839
dino_vits8,discriminative_lr,15,78.97763495318053
dino_vits8,discriminative_lr,16,80.89350973497528
dino_vits8,discriminative_lr,17,75.93007620523686
dino_vits8,discriminative_lr,18,75.9098088940425
dino_vits8,discriminative_lr,19,78.07922463852243
dino_vits8,discriminative_lr,20,77.00150077101321
dino_vits8,discriminative_lr,21,79.31462355044674
dino_vits8,discriminative_lr,22,76.49927782050398
dino_vits8,discriminative_lr,23,77.13507490926882
dino_vits8,discriminative_lr,24,76.57246232342433
dino_vits8,discriminative_lr,25,76.62877263517527
dino_vits8,discriminative_lr,26,75.60427817014245
dino_vits8,discriminative_lr,27,75.36145372481482
dino_vits8,discriminative_lr,28,77.63836784392682
dino_vits8,discriminative_lr,29,75.89063941741401
dino_vits8,discriminative_lr,30,78.37109482377076
dino_vits8,discriminative_lr,31,77.51625626492678
dino_vits8,discriminative_lr,32,76.0950918045431
dino_vits8,discriminative_lr,33,78.7610656219471
dino_vits8,discriminative_lr,34,78.88919078562087
dino_vits8,discriminative_lr,35,79.30252590208812
dino_vits8,discriminative_lr,36,77.85808336980891
dino_vits8,discriminative_lr,37,78.54521361469722
dino_vits8,discriminative_lr,38,79.33155798207265
dino_vits8,discriminative_lr,39,77.86400614391489
dino_vits8,discriminative_lr,40,79.35531211919282
dino_vits8,discriminative_lr,41,78.44827066572937
dino_vits8,discriminative_lr,42,79.45454834151072
dino_vits8,discriminative_lr,43,77.23723549459876
dino_vits8,discriminative_lr,44,75.42965759516072
dino_vits8,discriminative_lr,45,78.64449820653954
dino_vits8,discriminative_lr,46,77.03390064332622
dino_vits8,discriminative_lr,47,78.7240388013921
dino_vits8,discriminative_lr,48,78.39404246017321
dino_vits8,discriminative_lr,49,76.55885444436363
dino_vits8,discriminative_lr,50,78.34021487935149
dino_vits8,discriminative_lr,51,78.00204758250825
dino_vits8,discriminative_lr,52,80.08975428515353
dino_vits8,discriminative_lr,53,78.42202409437257
dino_vits8,discriminative_lr,54,79.44250703074918
dino_vits8,discriminative_lr,55,79.76605289229416
dino_vits8,discriminative_lr,56,79.4293150889216
dino_vits8,discriminative_lr,57,78.14286109074332
dino_vits8,discriminative_lr,58,80.35345495689687
dino_vits8,discriminative_lr,59,76.73022607515907
dino_vits8,discriminative_lr,60,78.1602217886912
