model,variant,iteration,macro_f1
dinov2_vits14,discriminative_lr_seed42,13,80.41934492517781
dinov2_vits14,discriminative_lr_seed42,14,82.87449312479845
dinov2_vits14,discriminative_lr_seed42,15,82.33559905264393
dinov2_vits14,discriminative_lr_seed42,16,84.44045756676029
dinov2_vits14,discriminative_lr_seed42,17,81.11483846820413
dinov2_vits14,discriminative_lr_seed42,18,82.46255573140874
dinov2_vits14,discriminative_lr_seed42,19,84.15824010802999
dinov2_vits14,discriminative_lr_seed42,20,82.93761227629513
dinov2_vits14,discriminative_lr_seed42,21,82.28417497241558
dinov2_vits14,discriminative_lr_seed42,22,82.06407283082547
dinov2_vits14,discriminative_lr_seed42,23,81.1258399203909
dinov2_vits14,discriminative_lr_seed42,24,82.001238574191
dinov2_vits14,discriminative_lr_seed42,25,82.60873713373773
dinov2_vits14,discriminative_lr_seed42,26,81.09892919785149
dinov2_vits14,discriminative_lr_seed42,27,80.89266012023342
dinov2_vits14,discriminative_lr_seed42,28,83.85204868802012
dinov2_vits14,discriminative_lr_seed42,29,82.2092962831993
dinov2_vits14,discriminative_lr_seed42,30,84.63473662972866
dinov2_vits14,discriminative_lr_seed42,31,82.45939272694987
dinov2_vits14,discriminative_lr_seed42,32,83.77205035738207
dinov2_vits14,discriminative_lr_seed42,33,82.3180594633636
dinov2_vits14,discriminative_lr_seed42,34,82.7545371356466
dinov2_vits14,discriminative_lr_seed42,35,83.7106042426292
dinov2_vits14,discriminative_lr_seed42,36,82.43950229385275
dinov2_vits14,discriminative_lr_seed42,37,82.76497852744752
dinov2_vits14,discriminative_lr_seed42,38,82.86809537457187
dinov2_vits14,discriminative_lr_seed42,39,82.87149985071076
dinov2_vits14,discriminative_lr_seed42,40,79.90338692400395
dinov2_vits14,discriminative_lr_seed42,41,82.53475426324752
dinov2_vits14,discriminative_lr_seed42,42,81.27326461040136
dinov2_vits14,discriminative_lr_seed42,43,81.61037591230054
dinov2_vits14,discriminative_lr_seed42,44,81.78060830159335
dinov2_vits14,discriminative_lr_seed42,45,85.49645265003461
dinov2_vits14,discriminative_lr_seed42,46,81.03442547660082
dinov2_vits14,discriminative_lr_seed42,47,84.55543696660453
dinov2_vits14,discriminative_lr_seed42,48,84.13435170331822
dinov2_vits14,discriminative_lr_seed42,49,81.13543290138009
dinov2_vits14,discriminative_lr_seed42,50,85.09187384535626
dinov2_vits14,discriminative_lr_seed42,51,81.67261345837105
dinov2_vits14,discriminative_lr_seed42,52,81.94166887849626
dinov2_vits14,discriminative_lr_seed42,53,82.93283304614214
dinov2_vits14,discriminative_lr_seed42,54,83.77563336479612
dinov2_vits14,discriminative_lr_seed42,55,88.44035469458974
dinov2_vits14,discriminative_lr_seed42,56,85.89328107996987
dinov2_vits14,discriminative_lr_seed42,57,85.79165902800447
dinov2_vits14,discriminative_lr_seed42,58,84.94506129064145
dinov2_vits14,discriminative_lr_seed42,59,80.66362818078174
dinov2_vits14,discriminative_lr_seed42,60,81.37970748619732
dinov2_vits14,discriminative_lr_seed42,61,82.68008952643451
dinov2_vits14,discriminative_lr_seed42,62,84.03494385113575
dinov2_vits14,discriminative_lr_seed42,63,82.20271580954855
dinov2_vits14,discriminative_lr_seed42,64,82.16696333466466
dinov2_vits14,discriminative_lr_seed42,65,83.1431891146844
dinov2_vits14,discriminative_lr_seed42,66,80.42207745175459
dinov2_vits14,discriminative_lr_seed42,67,82.99899237857345
dinov2_vits14,discriminative_lr_seed42,68,82.46265650836165
dinov2_vits14,discriminative_lr_seed42,69,82.47713961597431
dinov2_vits14,discriminative_lr_seed42,70,82.46291220934197
dinov2_vits14,discriminative_lr_seed42,71,81.23640830872534
dinov2_vits14,discriminative_lr_seed42,72,81.75737492258598
dinov2_vits14,discriminative_lr_seed42,73,80.53599818240768
dinov2_vits14,discriminative_lr_seed42,74,84.53032676204626
dinov2_vits14,discriminative_lr_seed42,75,84.72232218329314
dinov2_vits14,discriminative_lr_seed42,76,83.32108579619948
dinov2_vits14,discriminative_lr_seed42,77,82.59061444575727
dinov2_vits14,discriminative_lr_seed42,78,84.42095348098346
dinov2_vits14,discriminative_lr_seed42,79,82.81970709313829
dinov2_vits14,discriminative_lr_seed42,80,83.88737862761795
dinov2_vits14,discriminative_lr_seed42,81,82.36354388307774
dinov2_vits14,discriminative_lr_seed42,82,81.25343868013309
dinov2_vits14,discriminative_lr_seed42,83,82.76448733920724
dinov2_vits14,discriminative_lr_seed42,84,80.56119204562837
dinov2_vits14,discriminative_lr_seed42,85,82.84705151924825
dinov2_vits14,discriminative_lr_seed42,86,80.96221436648908
dinov2_vits14,discriminative_lr_seed42,87,82.00878363279554
dinov2_vits14,discriminative_lr_seed42,88,80.86888506259267
dinov2_vits14,discriminative_lr_seed42,89,81.663260009964
dinov2_vits14,discriminative_lr_seed42,90,82.64799193764397
dinov2_vits14,discriminative_lr_seed42,91,81.36943565553341
dinov2_vits14,discriminative_lr_seed42,92,80.28546636765272
dinov2_vits14,discriminative_lr_seed42,93,86.25061270295105
dinov2_vits14,discriminative_lr_seed42,94,82.30846888473313
dinov2_vits14,discriminative_lr_seed42,95,81.87417059439896
