variant,base_model,iteration,macro_f1
published,vit_l_16,61,72.43411864440348
published,vit_l_16,62,74.06636662123262
published,vit_l_16,63,74.93525628364904
published,vit_l_16,64,76.91315419485807
published,vit_l_16,65,78.82327478383482
published,vit_l_16,66,74.72275205990614
published,vit_l_16,67,76.74975670555169
published,vit_l_16,68,78.09261302546588
published,vit_l_16,69,75.60101577438611
published,vit_l_16,70,75.03416716928334
published,vit_l_16,71,70.82291750049552
published,vit_l_16,72,74.4323990755543
published,vit_l_16,73,72.8955422868087
published,vit_l_16,74,76.16933681120238
published,vit_l_16,75,78.30170620366573
published,vit_l_16,76,76.03816033857433
published,vit_l_16,77,76.7849901774204
published,vit_l_16,78,76.9916381056353
published,vit_l_16,79,75.80162771269707
published,vit_l_16,80,76.25064738322422
published,vit_l_16,81,75.8034303753096
published,vit_l_16,82,76.59979848052295
published,vit_l_16,83,77.9710432422394
published,vit_l_16,84,75.10111735317012
published,vit_l_16,85,75.56969492084265
published,vit_l_16,86,74.33528578040709
published,vit_l_16,87,72.45382021543784
published,vit_l_16,88,73.54362972717247
published,vit_l_16,89,75.96079407725429
published,vit_l_16,90,72.56335609059039
published,vit_l_16,91,73.88784345266082
published,vit_l_16,92,73.88400246846585
published,vit_l_16,93,78.51760283707257
published,vit_l_16,94,75.7312636732199
published,vit_l_16,95,74.67073687309608
published,vit_l_16,96,77.71392259025774
published,vit_l_16,97,79.1760320806606
published,vit_l_16,98,75.56382537551654
published,vit_l_16,99,75.42804777800835
published,vit_l_16,100,75.60758769089658
published,vit_l_32,1,80.68597722255517
published,vit_l_32,2,80.9142240333657
published,vit_l_32,3,82.18060799920563
published,vit_l_32,4,80.62554766092211
published,vit_l_32,5,79.93676183111931
published,vit_l_32,6,82.43461959594612
published,vit_l_32,7,81.25471762045844
published,vit_l_32,8,80.13796764761338
published,vit_l_32,9,81.68148476684961
published,vit_l_32,10,79.64698576516955
published,vit_l_32,11,81.08070108890911
published,vit_l_32,12,78.88993037694785
published,vit_l_32,13,78.1430890173674
published,vit_l_32,14,78.48829085852486
published,vit_l_32,15,83.00436515549437
published,vit_l_32,16,82.82862447262427
published,vit_l_32,17,80.26618412198762
published,vit_l_32,18,80.09690905142955
published,vit_l_32,19,82.53079115407115
published,vit_l_32,20,79.83687850089247
published,vit_l_32,21,82.5782351978866
published,vit_l_32,22,81.70730931633516
published,vit_l_32,23,80.19165307852174
published,vit_l_32,24,79.50103855703117
published,vit_l_32,25,79.50803504358049
published,vit_l_32,26,79.65723523121895
published,vit_l_32,27,76.34974314502847
published,vit_l_32,28,79.96566175378
published,vit_l_32,29,80.36930806821489
published,vit_l_32,30,84.37022651770128
published,vit_l_32,31,80.92070392520053
published,vit_l_32,32,79.7372707220905
published,vit_l_32,33,80.98840855622596
published,vit_l_32,34,80.26466988504058
published,vit_l_32,35,81.02528798081464
published,vit_l_32,36,80.47040638009256
published,vit_l_32,37,80.42175794105569
published,vit_l_32,38,82.00936787221983
published,vit_l_32,39,79.72269131436379
published,vit_l_32,40,79.1617239283069
published,vit_l_32,41,80.92591952236387
published,vit_l_32,42,82.74302028632603
published,vit_l_32,43,80.23945338452765
published,vit_l_32,44,78.73332911561515
published,vit_l_32,45,81.86119401888455
published,vit_l_32,46,80.4321996673691
published,vit_l_32,47,81.29357232518824
published,vit_l_32,48,82.74770166245168
published,vit_l_32,49,82.27117688721694
published,vit_l_32,50,79.20390094705716
published,vit_l_32,51,79.81000957295072
published,vit_l_32,52,81.03973713916936
published,vit_l_32,53,79.91628364564768
published,vit_l_32,54,81.94947185191211
published,vit_l_32,55,82.56775387922768
published,vit_l_32,56,83.57414670828294
published,vit_l_32,57,82.48659804346265
published,vit_l_32,58,82.54225866545342
published,vit_l_32,59,80.87678453839516
published,vit_l_32,60,80.42625650581414
published,vit_l_32,61,79.9634400584812
published,vit_l_32,62,80.03437066328743
published,vit_l_32,63,82.53401973059138
published,vit_l_32,64,79.80913015814951
published,vit_l_32,65,81.23451564307693
published,vit_l_32,66,79.13305732166825
published,vit_l_32,67,81.85453998151198
published,vit_l_32,68,80.59228857716272
published,vit_l_32,69,80.43936538629204
published,vit_l_32,70,80.37497856851397
published,vit_l_32,71,79.95376930241092
published,vit_l_32,72,80.60802821540626
published,vit_l_32,73,81.24459460883277
published,vit_l_32,74,81.09616961972452
published,vit_l_32,75,83.75417485042912
published,vit_l_32,76,83.31950114903246
published,vit_l_32,77,80.19047057845789
published,vit_l_32,78,81.64249052661816
published,vit_l_32,79,79.63699436418742
published,vit_l_32,80,80.44281937301369
published,vit_l_32,81,80.06374373830887
published,vit_l_32,82,84.30324346905715
published,vit_l_32,83,81.94583554644836
published,vit_l_32,84,80.6465859004885
published,vit_l_32,85,81.3478681900242
published,vit_l_32,86,80.97505971984113
published,vit_l_32,87,76.73894653461785
published,vit_l_32,88,79.24774459465891
published,vit_l_32,89,80.74672470821338
published,vit_l_32,90,79.46730530122679
published,vit_l_32,91,79.65834568078736
published,vit_l_32,92,79.76173044414642
published,vit_l_32,93,82.74186306152575
published,vit_l_32,94,78.76289286604441
published,vit_l_32,95,79.08034622643854
published,vit_l_32,96,80.42826876842646
published,vit_l_32,97,80.38897819046748
published,vit_l_32,98,80.13789232104347
published,vit_l_32,99,83.42485366814698
published,vit_l_32,100,80.09897848525213
unfrozen60,convnext_tiny,1,88.38460606101614
unfrozen60,convnext_tiny,2,85.38267078077857
unfrozen60,convnext_tiny,3,87.33684879805502
unfrozen60,convnext_tiny,4,85.18942677749992
unfrozen60,convnext_tiny,5,87.19089701243401
unfrozen60,convnext_tiny,6,89.0078705667954
unfrozen60,convnext_tiny,7,85.570143682551
unfrozen60,convnext_tiny,8,84.83936322491384
unfrozen60,convnext_tiny,9,88.08709212732438
unfrozen60,convnext_tiny,10,86.31739710445406
unfrozen60,convnext_tiny,11,86.63926193831257
unfrozen60,convnext_tiny,12,84.82429410904986
unfrozen60,convnext_tiny,13,84.43011504248722
unfrozen60,convnext_tiny,14,86.58326964601287
unfrozen60,convnext_tiny,15,86.78842252412858
unfrozen60,convnext_tiny,16,90.1149057356759
unfrozen60,convnext_tiny,17,87.5845530778861
unfrozen60,convnext_tiny,18,87.42794292941839
unfrozen60,convnext_tiny,19,87.51542408411198
unfrozen60,convnext_tiny,20,85.39475266483923
unfrozen60,convnext_tiny,21,86.76163656135134
unfrozen60,convnext_tiny,22,85.13578813721405
unfrozen60,convnext_tiny,23,85.73416816760995
unfrozen60,convnext_tiny,24,87.33023210002567
unfrozen60,convnext_tiny,25,85.4173600734674
unfrozen60,convnext_tiny,26,85.2763894893513
unfrozen60,convnext_tiny,27,87.4095759013109
unfrozen60,convnext_tiny,28,85.54952841889508
unfrozen60,convnext_tiny,29,85.77532072879694
unfrozen60,convnext_tiny,30,86.8665678277603
unfrozen60,convnext_tiny,31,87.6086409152552
unfrozen60,convnext_tiny,32,87.60204977782958
unfrozen60,convnext_tiny,33,85.10434972986744
unfrozen60,convnext_tiny,34,87.91730584222846
unfrozen60,convnext_tiny,35,87.50500532467696
unfrozen60,convnext_tiny,36,86.46839023822632
unfrozen60,convnext_tiny,37,84.72014012848103
unfrozen60,convnext_tiny,38,87.54992841920874
unfrozen60,convnext_tiny,39,87.1374238829766
unfrozen60,convnext_tiny,40,88.11636222143804
unfrozen60,convnext_tiny,41,85.55138764026378
unfrozen60,convnext_tiny,42,86.4162698534729
unfrozen60,convnext_tiny,43,85.32338328852242
unfrozen60,convnext_tiny,44,86.49172736393832
unfrozen60,convnext_tiny,45,88.38525885778262
unfrozen60,convnext_tiny,46,88.44865350871095
unfrozen60,convnext_tiny,47,90.23199836510642
unfrozen60,convnext_tiny,48,87.06308162549263
unfrozen60,convnext_tiny,49,87.74826365707385
unfrozen60,convnext_tiny,50,87.24573079576416
unfrozen60,convnext_tiny,51,86.42265402519278
unfrozen60,convnext_tiny,52,87.9888023516975
unfrozen60,convnext_tiny,53,86.91173863109461
unfrozen60,convnext_tiny,54,89.11728408178526
unfrozen60,convnext_tiny,55,88.76706748245682
unfrozen60,convnext_tiny,56,89.61896528777446
unfrozen60,convnext_tiny,57,87.86056951921192
unfrozen60,convnext_tiny,58,90.45561918981313
unfrozen60,convnext_tiny,59,86.06573194049164
unfrozen60,convnext_tiny,60,86.29136056640712
unfrozen60,convnext_tiny,61,85.37975191130845
unfrozen60,convnext_tiny,62,85.81450643308007
unfrozen60,convnext_tiny,63,88.20733351363101
unfrozen60,convnext_tiny,64,84.46997740262701
unfrozen60,convnext_tiny,65,88.19703473365983
unfrozen60,convnext_tiny,66,85.66293919340727
unfrozen60,convnext_tiny,67,85.77228138217812
unfrozen60,convnext_tiny,68,86.89204354852934
unfrozen60,convnext_tiny,69,87.71803420807987
unfrozen60,convnext_tiny,70,86.6792184533768
unfrozen60,convnext_tiny,71,83.19982654266873
unfrozen60,convnext_tiny,72,85.3165579261553
unfrozen60,convnext_tiny,73,84.38244235831934
unfrozen60,convnext_tiny,74,86.8756719067451
unfrozen60,convnext_tiny,75,87.85949915393857
unfrozen60,convnext_tiny,76,87.71730233606016
unfrozen60,convnext_tiny,77,87.34593628541857
unfrozen60,convnext_tiny,78,88.14525350435211
unfrozen60,convnext_tiny,79,85.75749090198626
unfrozen60,convnext_tiny,80,89.00354600864131
unfrozen60,convnext_tiny,81,86.11026864471383
unfrozen60,convnext_tiny,82,87.86873176959284
unfrozen60,convnext_tiny,83,87.02849128844848
unfrozen60,convnext_tiny,84,85.75395097865702
unfrozen60,convnext_tiny,85,86.61791948938074
unfrozen60,convnext_tiny,86,86.51664289394768
unfrozen60,convnext_tiny,87,83.68039882115217
unfrozen60,convnext_tiny,88,86.39136046961593
unfrozen60,convnext_tiny,89,86.43753814351633
unfrozen60,convnext_tiny,90,86.97341743888096
unfrozen60,convnext_tiny,91,86.05039953898947
unfrozen60,convnext_tiny,92,84.98848926823098
unfrozen60,convnext_tiny,93,87.44729489396475
unfrozen60,convnext_tiny,94,87.24916121084779
unfrozen60,convnext_tiny,95,87.22192077605247
unfrozen60,convnext_tiny,96,88.03715588809571
unfrozen60,convnext_tiny,97,88.37539131807134
unfrozen60,convnext_tiny,98,86.9367888499013
unfrozen60,convnext_tiny,99,87.26111190591328
unfrozen60,convnext_tiny,100,87.63850854051951
unfrozen60,convnext_small,1,87.59689275294052
unfrozen60,convnext_small,2,85.45299770709278
unfrozen60,convnext_small,3,88.32623076524236
unfrozen60,convnext_small,4,87.62233269195991
unfrozen60,convnext_small,5,85.91212402835352
unfrozen60,convnext_small,6,85.41478826079111
unfrozen60,convnext_small,7,87.64324017290282
unfrozen60,convnext_small,8,86.14431206950857
unfrozen60,convnext_small,9,88.25433754997245
unfrozen60,convnext_small,10,88.1855159381712
unfrozen60,convnext_small,11,86.96479558408583
unfrozen60,convnext_small,12,87.20602166476851
unfrozen60,convnext_small,13,86.95093450451871
unfrozen60,convnext_small,14,86.40253977327744
unfrozen60,convnext_small,15,88.23569688532488
unfrozen60,convnext_small,16,88.17764806123378
unfrozen60,convnext_small,17,87.11183838462988
unfrozen60,convnext_small,18,86.8881908696204
unfrozen60,convnext_small,19,89.26983586140776
unfrozen60,convnext_small,20,85.95084829685253
unfrozen60,convnext_small,21,88.45001939926455
unfrozen60,convnext_small,22,85.34348655782702
unfrozen60,convnext_small,23,87.13939693075548
unfrozen60,convnext_small,24,88.14812387378737
unfrozen60,convnext_small,25,85.37497804370604
unfrozen60,convnext_small,26,86.67962931074224
unfrozen60,convnext_small,27,87.35931285129168
unfrozen60,convnext_small,28,86.05187325291116
unfrozen60,convnext_small,29,87.13993835596902
unfrozen60,convnext_small,30,87.2726567863112
unfrozen60,convnext_small,31,88.18998513173335
unfrozen60,convnext_small,32,87.83545322100345
unfrozen60,convnext_small,33,86.6834684872005
unfrozen60,convnext_small,34,88.80647848181013
unfrozen60,convnext_small,35,88.53611546259397
unfrozen60,convnext_small,36,89.9339999596365
unfrozen60,convnext_small,37,86.17828632847612
unfrozen60,convnext_small,38,86.67661333802339
unfrozen60,convnext_small,39,87.04251354633713
unfrozen60,convnext_small,40,87.1751188257527
unfrozen60,convnext_small,41,87.50709592285713
unfrozen60,convnext_small,42,86.01495820411533
unfrozen60,convnext_small,43,87.50896545356741
unfrozen60,convnext_small,44,87.49934976811491
unfrozen60,convnext_small,45,88.47140191188706
unfrozen60,convnext_small,46,86.74827300555079
unfrozen60,convnext_small,47,89.80605595577399
unfrozen60,convnext_small,48,88.47495671922974
unfrozen60,convnext_small,49,86.35402683145622
unfrozen60,convnext_small,50,87.56709656582198
unfrozen60,convnext_small,51,86.88776029151579
unfrozen60,convnext_small,52,87.88333456831737
unfrozen60,convnext_small,53,87.93752541644528
unfrozen60,convnext_small,54,87.62649057276856
unfrozen60,convnext_small,55,88.82316028998363
unfrozen60,convnext_small,56,90.9064655670538
unfrozen60,convnext_small,57,89.34415958650996
unfrozen60,convnext_small,58,89.3688575089464
unfrozen60,convnext_small,59,87.01305002767852
unfrozen60,convnext_small,60,85.61948870265932
unfrozen60,convnext_small,61,85.35801204114837
unfrozen60,convnext_small,62,87.61898527506385
unfrozen60,convnext_small,63,88.59089148462738
unfrozen60,convnext_small,64,87.47892163093603
unfrozen60,convnext_small,65,89.04730797166962
unfrozen60,convnext_small,66,85.62513442266322
unfrozen60,convnext_small,67,87.95956110723864
unfrozen60,convnext_small,68,85.77907111927429
unfrozen60,convnext_small,69,87.36284776687418
unfrozen60,convnext_small,70,87.39400067696317
unfrozen60,convnext_small,71,84.56226850393087
unfrozen60,convnext_small,72,86.08244534416419
unfrozen60,convnext_small,73,86.05119817963322
unfrozen60,convnext_small,74,85.54857320441604
unfrozen60,convnext_small,75,87.78384560852508
unfrozen60,convnext_small,76,88.60916310677393
unfrozen60,convnext_small,77,88.79390008257586
unfrozen60,convnext_small,78,89.92863278535957
unfrozen60,convnext_small,79,87.14453274321396
unfrozen60,convnext_small,80,88.62079403593657
unfrozen60,convnext_small,81,87.94222355855841
unfrozen60,convnext_small,82,86.72181174859075
unfrozen60,convnext_small,83,86.7468594439138
unfrozen60,convnext_small,84,86.11860562924126
unfrozen60,convnext_small,85,87.61242841098654
unfrozen60,convnext_small,86,85.08715996602184
unfrozen60,convnext_small,87,86.0419528784101
unfrozen60,convnext_small,88,86.12729530333354
unfrozen60,convnext_small,89,88.20609039608208
unfrozen60,convnext_small,90,87.79010971441036
unfrozen60,convnext_small,91,86.13959797044207
unfrozen60,convnext_small,92,84.335643237759
unfrozen60,convnext_small,93,87.90765681950042
unfrozen60,convnext_small,94,88.99655135948366
unfrozen60,convnext_small,95,87.87048554637529
unfrozen60,convnext_small,96,88.18536493536315
unfrozen60,convnext_small,97,88.24668521748144
unfrozen60,convnext_small,98,88.0153698872536
unfrozen60,convnext_small,99,88.24278202072875
unfrozen60,convnext_small,100,87.12761741167803
unfrozen60,convnext_base,1,87.35368645053576
unfrozen60,convnext_base,2,84.30009458208993
unfrozen60,convnext_base,3,86.96130345345476
unfrozen60,convnext_base,4,86.8524944224859
unfrozen60,convnext_base,5,86.59817164865443
unfrozen60,convnext_base,6,85.40710564999927
unfrozen60,convnext_base,7,86.28611190435946
unfrozen60,convnext_base,8,85.4465561032543
unfrozen60,convnext_base,9,87.90712199582791
unfrozen60,convnext_base,10,84.93766691288842
unfrozen60,convnext_base,11,84.74566545820934
unfrozen60,convnext_base,12,85.67002400692256
unfrozen60,convnext_base,13,86.59406130532476
unfrozen60,convnext_base,14,85.28545480132854
unfrozen60,convnext_base,15,86.91074091201598
unfrozen60,convnext_base,16,87.4004431285683
unfrozen60,convnext_base,17,85.81426357578064
unfrozen60,convnext_base,18,87.07200253321628
unfrozen60,convnext_base,19,86.71621407292079
unfrozen60,convnext_base,20,83.41212379461307
unfrozen60,convnext_base,21,86.921484663673
unfrozen60,convnext_base,22,83.1170217491514
unfrozen60,convnext_base,23,85.20239855992249
unfrozen60,convnext_base,24,86.08128696741683
unfrozen60,convnext_base,25,85.10194716586001
unfrozen60,convnext_base,26,84.26670217175969
unfrozen60,convnext_base,27,84.45831913608252
unfrozen60,convnext_base,28,84.40896020599304
unfrozen60,convnext_base,29,85.48919213476324
unfrozen60,convnext_base,30,86.38219688904888
unfrozen60,convnext_base,31,84.88691207029254
unfrozen60,convnext_base,32,86.0820942476027
unfrozen60,convnext_base,33,86.78457079796671
unfrozen60,convnext_base,34,87.6224179334977
unfrozen60,convnext_base,35,87.02196381108938
unfrozen60,convnext_base,36,86.94221595941464
unfrozen60,convnext_base,37,87.17352016790831
unfrozen60,convnext_base,38,87.09132342547697
unfrozen60,convnext_base,39,84.22956638009643
unfrozen60,convnext_base,40,85.64493718407057
unfrozen60,convnext_base,41,86.17391013215943
unfrozen60,convnext_base,42,84.45203831280445
unfrozen60,convnext_base,43,86.42597172105116
unfrozen60,convnext_base,44,85.6468076099804
unfrozen60,convnext_base,45,88.13699321373429
unfrozen60,convnext_base,46,85.85270627901515
unfrozen60,convnext_base,47,87.75820685614934
unfrozen60,convnext_base,48,86.47671671283065
unfrozen60,convnext_base,49,86.73948981827095
unfrozen60,convnext_base,50,86.45349787568746
unfrozen60,convnext_base,51,84.11869434933635
unfrozen60,convnext_base,52,86.18874484807051
unfrozen60,convnext_base,53,87.33663208260879
unfrozen60,convnext_base,54,87.87294435251079
unfrozen60,convnext_base,55,88.79322081176402
unfrozen60,convnext_base,56,87.15440517573823
unfrozen60,convnext_base,57,88.08015544154325
unfrozen60,convnext_base,58,87.90112941547768
unfrozen60,convnext_base,59,85.67418108762986
unfrozen60,convnext_base,60,85.52363687638454
unfrozen60,convnext_base,61,85.28999885395612
unfrozen60,convnext_base,62,83.62276559055532
unfrozen60,convnext_base,63,88.27373591831397
unfrozen60,convnext_base,64,84.48021457683035
unfrozen60,convnext_base,65,87.03697861155322
unfrozen60,convnext_base,66,86.31438852941895
unfrozen60,convnext_base,67,86.0222857310473
unfrozen60,convnext_base,68,85.16160722468244
unfrozen60,convnext_base,69,85.82925731526483
unfrozen60,convnext_base,70,86.15449566503875
unfrozen60,convnext_base,71,83.0209470258218
unfrozen60,convnext_base,72,83.7647422152272
unfrozen60,convnext_base,73,84.20454697330797
unfrozen60,convnext_base,74,84.72041347753105
unfrozen60,convnext_base,75,87.50061234032421
unfrozen60,convnext_base,76,87.34325889333292
unfrozen60,convnext_base,77,85.20712420882244
unfrozen60,convnext_base,78,90.05580583655252
unfrozen60,convnext_base,79,85.3330067079628
unfrozen60,convnext_base,80,88.18386101629387
unfrozen60,convnext_base,81,85.37426151990665
unfrozen60,convnext_base,82,86.90758502554111
unfrozen60,convnext_base,83,87.77126614590685
unfrozen60,convnext_base,84,87.22083980087494
unfrozen60,convnext_base,85,85.24974960195772
unfrozen60,convnext_base,86,86.70895189167713
unfrozen60,convnext_base,87,82.50295994284158
unfrozen60,convnext_base,88,85.85352124434279
unfrozen60,convnext_base,89,84.45566667993299
unfrozen60,convnext_base,90,85.39371490845444
unfrozen60,convnext_base,91,85.1937366498668
unfrozen60,convnext_base,92,83.68088330596545
unfrozen60,convnext_base,93,87.84199840830259
unfrozen60,convnext_base,94,85.60775480752262
unfrozen60,convnext_base,95,86.44629119410034
unfrozen60,convnext_base,96,85.85850419876378
unfrozen60,convnext_base,97,87.99734696179299
unfrozen60,convnext_base,98,85.63082347126756
unfrozen60,convnext_base,99,87.0539817943073
unfrozen60,convnext_base,100,87.581690687659
unfrozen60,convnext_large,1,86.25809274522045
unfrozen60,convnext_large,2,84.8684981425006
unfrozen60,convnext_large,3,87.73215784031578
unfrozen60,convnext_large,4,88.22103098361367
unfrozen60,convnext_large,5,85.08417938816407
unfrozen60,convnext_large,6,87.2457313629954
unfrozen60,convnext_large,7,85.05783782295548
unfrozen60,convnext_large,8,85.66487574486126
unfrozen60,convnext_large,9,88.01601872487133
unfrozen60,convnext_large,10,87.24373407645454
unfrozen60,convnext_large,11,87.19950886379992
unfrozen60,convnext_large,12,85.75459924727389
unfrozen60,convnext_large,13,86.1801130374645
unfrozen60,convnext_large,14,85.67133207660794
unfrozen60,convnext_large,15,86.19663786455942
unfrozen60,convnext_large,16,86.51949709211564
unfrozen60,convnext_large,17,85.35635792493147
unfrozen60,convnext_large,18,86.6786778190642
unfrozen60,convnext_large,19,88.32269154433492
unfrozen60,convnext_large,20,86.60801567434923
unfrozen60,convnext_large,21,87.00158565878775
unfrozen60,convnext_large,22,84.96172195649933
unfrozen60,convnext_large,23,85.78070895378681
unfrozen60,convnext_large,24,87.60425115796579
unfrozen60,convnext_large,25,86.4524390605802
unfrozen60,convnext_large,26,84.78741381955108
unfrozen60,convnext_large,27,86.33882294898152
unfrozen60,convnext_large,28,85.88174241618648
unfrozen60,convnext_large,29,85.58324407025913
unfrozen60,convnext_large,30,86.89931885507232
unfrozen60,convnext_large,31,84.96579832194217
unfrozen60,convnext_large,32,86.12274437170599
unfrozen60,convnext_large,33,84.5276012550336
unfrozen60,convnext_large,34,88.51490918938744
unfrozen60,convnext_large,35,87.92048340548348
unfrozen60,convnext_large,36,86.51278357777117
unfrozen60,convnext_large,37,86.34594600753962
unfrozen60,convnext_large,38,86.01945213598322
unfrozen60,convnext_large,39,85.8572076727429
unfrozen60,convnext_large,40,87.40333856478777
unfrozen60,convnext_large,41,87.68789260346146
unfrozen60,convnext_large,42,85.94827698709504
unfrozen60,convnext_large,43,85.70108350167533
unfrozen60,convnext_large,44,85.53183732600893
unfrozen60,convnext_large,45,87.16013943182183
unfrozen60,convnext_large,46,86.84465626613893
unfrozen60,convnext_large,47,88.6546215685417
unfrozen60,convnext_large,48,87.07627021541491
unfrozen60,convnext_large,49,86.14513595967955
unfrozen60,convnext_large,50,85.58762182454147
unfrozen60,convnext_large,51,86.06800270421077
unfrozen60,convnext_large,52,87.36794864573604
unfrozen60,convnext_large,53,87.22249706577554
unfrozen60,convnext_large,54,88.98731046534431
unfrozen60,convnext_large,55,88.91601645670599
unfrozen60,convnext_large,56,89.0016253002367
unfrozen60,convnext_large,57,87.87366933751669
unfrozen60,convnext_large,58,86.9948248535941
unfrozen60,convnext_large,59,87.21264907622421
unfrozen60,convnext_large,60,85.62482302204177
unfrozen60,convnext_large,61,83.6711447476478
unfrozen60,convnext_large,62,85.57590911723321
unfrozen60,convnext_large,63,90.1377574405922
unfrozen60,convnext_large,64,85.20656918046502
unfrozen60,convnext_large,65,88.8397066100774
unfrozen60,convnext_large,66,86.34267682015732
unfrozen60,convnext_large,67,87.37313226552324
unfrozen60,convnext_large,68,85.8160933394611
unfrozen60,convnext_large,69,86.81016808488134
unfrozen60,convnext_large,70,87.91114368313775
unfrozen60,convnext_large,71,85.68253422922949
unfrozen60,convnext_large,72,84.50854233868533
unfrozen60,convnext_large,73,85.58239149144539
unfrozen60,convnext_large,74,87.56596653492738
unfrozen60,convnext_large,75,88.79508381926296
unfrozen60,convnext_large,76,89.0172279898514
unfrozen60,convnext_large,77,87.07579796468139
unfrozen60,convnext_large,78,89.19951298020578
unfrozen60,convnext_large,79,86.03097347584337
unfrozen60,convnext_large,80,87.78326297977523
unfrozen60,convnext_large,81,85.12596785274107
unfrozen60,convnext_large,82,86.46687483073305
unfrozen60,convnext_large,83,85.2741420790577
unfrozen60,convnext_large,84,84.79506520043698
unfrozen60,convnext_large,85,87.16591037487457
unfrozen60,convnext_large,86,87.02122243314307
unfrozen60,convnext_large,87,84.3481874841714
unfrozen60,convnext_large,88,85.75259755394072
unfrozen60,convnext_large,89,87.21126331708845
unfrozen60,convnext_large,90,85.99100358663406
unfrozen60,convnext_large,91,85.35780277501756
unfrozen60,convnext_large,92,85.6881376891269
unfrozen60,convnext_large,93,87.1762290269405
unfrozen60,convnext_large,94,85.60648122937523
unfrozen60,convnext_large,95,85.95360358961814
unfrozen60,convnext_large,96,87.23193013209352
unfrozen60,convnext_large,97,87.66427747561472
unfrozen60,convnext_large,98,86.78971448685662
unfrozen60,convnext_large,99,87.06224698077467
unfrozen60,convnext_large,100,87.2494501703972
unfrozen60,resnet18,1,83.57925679176755
unfrozen60,resnet18,2,83.04974512328963
unfrozen60,resnet18,3,85.8980936141726
unfrozen60,resnet18,4,85.75129882698613
unfrozen60,resnet18,5,85.80259247159788
unfrozen60,resnet18,6,83.5394560326022
unfrozen60,resnet18,7,85.58920915783695
unfrozen60,resnet18,8,83.3176862875797
unfrozen60,resnet18,9,84.16355433066826
unfrozen60,resnet18,10,85.7732269481046
unfrozen60,resnet18,11,85.80970219956288
unfrozen60,resnet18,12,86.18414662340662
unfrozen60,resnet18,13,84.67007106151682
unfrozen60,resnet18,14,84.8243514848113
unfrozen60,resnet18,15,86.44648695871766
unfrozen60,resnet18,16,84.91807085744188
unfrozen60,resnet18,17,84.18062421018145
unfrozen60,resnet18,18,85.25542612977304
unfrozen60,resnet18,19,86.15760296907136
unfrozen60,resnet18,20,84.64525299891106
unfrozen60,resnet18,21,85.50520284919881
unfrozen60,resnet18,22,83.00275538804215
unfrozen60,resnet18,23,85.5898261842392
unfrozen60,resnet18,24,84.75248246286678
unfrozen60,resnet18,25,84.71975484195356
unfrozen60,resnet18,26,82.48425812022222
unfrozen60,resnet18,27,83.9981416276165
unfrozen60,resnet18,28,83.8407790084982
unfrozen60,resnet18,29,85.1522639229056
unfrozen60,resnet18,30,85.36317852788977
unfrozen60,resnet18,31,84.09895034818364
unfrozen60,resnet18,32,85.82414963793966
unfrozen60,resnet18,33,84.60222510391517
unfrozen60,resnet18,34,84.82359236456077
unfrozen60,resnet18,35,86.8315749958209
unfrozen60,resnet18,36,85.52087604838195
unfrozen60,resnet18,37,84.12043510644558
unfrozen60,resnet18,38,85.17060891654897
unfrozen60,resnet18,39,84.37070609840845
unfrozen60,resnet18,40,84.49005216107132
unfrozen60,resnet18,41,86.20266959522635
unfrozen60,resnet18,42,83.56521719106034
unfrozen60,resnet18,43,85.6010999122369
unfrozen60,resnet18,44,83.96074717191493
unfrozen60,resnet18,45,86.30258296855011
unfrozen60,resnet18,46,84.73729481341337
unfrozen60,resnet18,47,87.08574744797566
unfrozen60,resnet18,48,85.48736386402773
unfrozen60,resnet18,49,85.96861119404991
unfrozen60,resnet18,50,85.68619212588176
unfrozen60,resnet18,51,83.23538996110283
unfrozen60,resnet18,52,86.47992596274818
unfrozen60,resnet18,53,86.44053364237844
unfrozen60,resnet18,54,87.22986542885617
unfrozen60,resnet18,55,85.93926146091486
unfrozen60,resnet18,56,86.74276912267139
unfrozen60,resnet18,57,85.46925060383366
unfrozen60,resnet18,58,86.52623239719244
unfrozen60,resnet18,59,84.04045203924844
unfrozen60,resnet18,60,84.6690808413339
unfrozen60,resnet18,61,83.71867193400891
unfrozen60,resnet18,62,85.21345189004403
unfrozen60,resnet18,63,86.04770125060992
unfrozen60,resnet18,64,83.09074931289324
unfrozen60,resnet18,65,84.92786110001461
unfrozen60,resnet18,66,85.11849685826346
unfrozen60,resnet18,67,84.31956945613537
unfrozen60,resnet18,68,84.76811817013625
unfrozen60,resnet18,69,82.42704488004799
unfrozen60,resnet18,70,85.76305313945613
unfrozen60,resnet18,71,82.56006296277768
unfrozen60,resnet18,72,84.17168479672917
unfrozen60,resnet18,73,86.36078851136432
unfrozen60,resnet18,74,83.93565649146282
unfrozen60,resnet18,75,87.49206783243963
unfrozen60,resnet18,76,85.59308640675458
unfrozen60,resnet18,77,83.76077597772408
unfrozen60,resnet18,78,86.76098905331457
unfrozen60,resnet18,79,86.31246797769975
unfrozen60,resnet18,80,85.99979973072092
unfrozen60,resnet18,81,85.15582325753374
unfrozen60,resnet18,82,84.84051571983132
unfrozen60,resnet18,83,85.9316308891749
unfrozen60,resnet18,84,85.56906487507516
unfrozen60,resnet18,85,83.67870425023871
unfrozen60,resnet18,86,85.37451318422683
unfrozen60,resnet18,87,84.53316351451636
